"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]","Alin lämpötila [°C]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Keskituulen nopeus [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]","Kovin puuska [m/s]"
"Jyväskylä lentoasema","2024","4","28","11:00","7.6","6.9","6.4","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","12:00","6.7","6.3","5.9","71","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","13:00","7.2","6.5","5.9","66","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","14:00","7.5","7","6.7","61","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","15:00","7.6","7.1","6.8","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","16:00","7.1","6.6","6.4","61","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","17:00","6.5","6","5.6","64","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","18:00","5.5","5.2","4.4","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","19:00","4.5","4.3","4.1","75","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","28","20:00","4.4","3.9","2.9","80","-","-","-","0.1","-","-"
"Jyväskylä lentoasema","2024","4","28","21:00","3.8","3","2.6","92","-","-","-","0.3","-","-"
"Jyväskylä lentoasema","2024","4","28","22:00","2.9","2.7","2.5","97","-","-","-","0.2","-","-"
"Jyväskylä lentoasema","2024","4","28","23:00","2.7","2.6","2.5","97","-","-","-","0.5","-","-"
"Jyväskylä lentoasema","2024","4","29","00:00","2.6","2.5","2.4","96","-","-","-","1.9","-","-"
"Jyväskylä lentoasema","2024","4","29","01:00","2.5","2.4","2.3","97","-","-","-","1.5","-","-"
"Jyväskylä lentoasema","2024","4","29","02:00","2.4","2.4","2.3","98","-","-","-","0.3","-","-"
"Jyväskylä lentoasema","2024","4","29","03:00","2.4","2.3","2.3","98","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","04:00","2.8","2.6","2.4","98","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","05:00","3.6","3.2","2.8","97","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","06:00","4.1","3.8","3.5","95","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","07:00","5.5","4.6","4","93","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","08:00","7.1","6","5.2","88","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","09:00","9.6","8.4","7.1","80","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","10:00","12.7","11.2","9.9","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","11:00","13.9","13.3","12.5","62","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","12:00","16.9","15.3","13.9","58","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","13:00","17.3","17","16.5","51","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","14:00","17.2","16.7","15.4","53","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","15:00","15.9","15.1","14.5","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","16:00","15.1","14","12.8","69","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","17:00","13.6","13.4","13","73","-","-","-","0.1","-","-"
"Jyväskylä lentoasema","2024","4","29","18:00","13.1","12.2","11.6","78","-","-","-","0.1","-","-"
"Jyväskylä lentoasema","2024","4","29","19:00","12.3","11.7","11.1","80","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","20:00","11.7","10.8","10.5","94","-","-","-","1","-","-"
"Jyväskylä lentoasema","2024","4","29","21:00","10.7","10.5","10.3","96","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","22:00","10.8","10.4","10","94","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","29","23:00","10.2","9.6","9","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","00:00","9.1","8.1","7.2","87","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","01:00","7.3","6.4","5.6","88","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","02:00","5.6","5.2","4.9","93","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","03:00","6","5.7","5.2","93","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","04:00","6.6","6.1","5.9","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","05:00","7.2","6.7","6.5","88","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","06:00","8.5","7.9","7","81","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","07:00","10.2","9.5","8.6","71","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","08:00","11.4","10.6","10","63","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","09:00","11.8","11.4","11.1","58","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","10:00","12.9","11.9","11.2","56","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","11:00","12.4","11.8","11.4","59","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","12:00","12","11.2","10.5","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","13:00","11.9","11.3","10.7","57","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","14:00","12.5","12.1","11.3","52","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","15:00","13","12.5","12.1","50","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","16:00","13.4","12.7","12.3","47","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","17:00","12.3","11.4","10.4","51","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","18:00","10.4","9.4","8.3","57","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","19:00","8.3","6.3","5.2","68","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","20:00","6","5","3.7","76","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","21:00","3.7","2.2","0.8","87","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","22:00","1","0.4","-0.5","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","4","30","23:00","1","0.2","-0.5","94","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","00:00","-0.5","-1","-1.6","96","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","01:00","-1.7","-1.9","-2.2","98","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","02:00","-1.9","-2.3","-2.5","97","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","03:00","-1.9","-2.3","-2.8","97","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","04:00","0.8","-0.7","-2.1","93","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","05:00","5.1","3.3","0.9","83","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","06:00","7.7","6.3","5.1","69","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","07:00","9","8","7.2","63","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","08:00","10.4","9.6","8.7","58","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","09:00","12","11.1","10.3","52","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","10:00","12.8","12.1","11.4","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","11:00","13.9","13.1","12.4","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","12:00","14.4","13.7","13.1","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","13:00","14.9","14.2","13.4","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","14:00","15.1","14.6","14","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","15:00","15.2","14.8","14.5","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","16:00","15","14.6","14.3","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","17:00","14.5","14.1","13.8","38","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","18:00","13.7","12.8","11.9","43","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","19:00","12","9.8","7.5","54","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","20:00","9","8.3","7.6","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","21:00","8.6","5.2","3.3","73","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","22:00","3.2","2.8","2.2","83","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","1","23:00","2.4","1.6","0.5","86","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","00:00","1.8","-0.4","-2","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","01:00","2.7","2.2","1.4","84","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","02:00","2.8","0.2","-1.3","88","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","03:00","0.9","-0.5","-1.6","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","04:00","5.6","2.9","1.2","82","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","05:00","7.7","6.2","5","71","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","06:00","9.2","8.5","7.5","58","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","07:00","10.9","10","9.3","51","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","08:00","12.3","11.5","10.6","45","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","09:00","13.7","12.8","12","42","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","10:00","14.6","13.9","13.1","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","11:00","15.7","14.9","14.3","38","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","12:00","16.1","15.1","14.2","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","13:00","16.4","15.9","15.3","34","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","14:00","17.1","16.1","15.2","34","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","15:00","16.4","15.8","15.3","34","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","16:00","15.6","15","14.4","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","17:00","14.5","14.3","14","42","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","18:00","14","13","11.8","46","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","19:00","11.8","11","10.3","52","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","20:00","10.7","10.1","9.5","55","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","21:00","9.9","9.2","8.4","59","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","22:00","8.5","8","7.7","67","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","2","23:00","7.8","7.4","7.1","69","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","00:00","7.5","7.3","7.1","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","01:00","7.4","6.6","5.9","72","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","02:00","6","4.9","4","79","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","03:00","4.6","4.1","3.4","84","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","04:00","6.2","5.3","4.6","83","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","05:00","8.6","7.5","6.2","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","06:00","11.4","10","8.6","58","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","07:00","13.8","12.7","11.1","48","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","08:00","15.2","14.2","13.3","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","09:00","15.7","15.3","14.8","41","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","10:00","17.2","15.8","15","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","11:00","16.9","16.2","15.6","38","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","12:00","16.9","16","15.5","38","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","13:00","16.6","16.1","15.6","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","14:00","16.4","16.1","15.8","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","15:00","16.5","15.9","15.5","38","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","16:00","16","15.5","15","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","17:00","15","14.7","14.2","42","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","18:00","14.2","13.3","11.8","49","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","19:00","11.7","11","10.4","59","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","20:00","10.4","9.6","8.9","65","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","21:00","9.2","8.8","8.4","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","22:00","8.5","8.2","7.9","75","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","3","23:00","8.5","7.4","6.6","79","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","00:00","10","8.4","6","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","01:00","7.9","6.7","5.2","77","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","02:00","6.7","5.2","4.2","84","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","03:00","8.4","7.1","5.8","72","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","04:00","8.8","8.6","8.4","61","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","05:00","11.6","9.9","8.6","57","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","06:00","12.1","11.7","11.2","55","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","07:00","13.8","12.2","11.3","57","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","08:00","15.9","14.9","13.5","48","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","09:00","17","16.4","15.6","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","10:00","17.1","16.1","14.9","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","11:00","16.8","15.7","14.1","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","12:00","17.1","15.9","14.5","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","13:00","16.1","15.4","14.4","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","14:00","16.5","15.7","14.9","32","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","15:00","15.7","15.1","14.3","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","16:00","15.1","14.5","14","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","17:00","14.1","13.5","12.8","35","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","18:00","12.8","11.7","10.5","47","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","19:00","10.5","9.3","8.2","53","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","20:00","8.3","7","5.8","59","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","21:00","6.1","5.3","4.1","63","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","22:00","4.8","4.2","3.8","66","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","4","23:00","3.9","3.4","2.9","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","00:00","3.2","2.3","-0.5","74","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","01:00","2.3","0.9","-1.8","80","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","02:00","1.8","1.4","0.5","77","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","03:00","1.9","1.4","0.9","78","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","04:00","3","2.3","1.8","78","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","05:00","3.9","3.4","2.9","77","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","06:00","4.7","4","3.4","77","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","07:00","5","4.4","4","74","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","08:00","6.5","5.3","4.9","63","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","09:00","6.9","5.7","5.2","57","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","10:00","6.7","6","5.3","53","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","11:00","7.2","6.1","5.4","50","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","12:00","7.3","6.6","5.8","49","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","13:00","7.8","6.8","6.1","47","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","14:00","7.9","6.5","5.6","46","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","15:00","7.4","6.3","5.8","45","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","16:00","6.5","6","5.6","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","17:00","6.3","5.8","5.4","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","18:00","5.4","4.8","4.1","46","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","19:00","4","3.2","2.4","53","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","20:00","2.4","1.5","0.3","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","21:00","0.6","-0.3","-0.7","68","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","22:00","-0.5","-0.9","-1.7","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","5","23:00","-0.7","-1.2","-1.8","73","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","00:00","-0.8","-1.5","-2","73","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","01:00","-2","-2.3","-2.6","77","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","02:00","-2.5","-2.9","-3.6","79","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","03:00","-2.9","-3.2","-3.5","82","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","04:00","-1.4","-2.1","-3.3","81","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","05:00","0.2","-0.6","-1.4","74","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","06:00","2.4","1.2","0.3","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","07:00","3.3","2.7","2.1","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","08:00","3.6","3","2.6","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","09:00","3.7","3.4","3.1","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","10:00","4","3.4","3.1","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","11:00","4.4","3.7","3.2","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","12:00","4","3.7","3.4","41","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","13:00","3.9","3.6","3.3","43","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","14:00","4","3.7","3.4","42","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","15:00","4","3.8","3.6","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","16:00","4","3.7","3.5","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","17:00","3.6","3.4","3.1","42","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","18:00","3.2","3","2.8","43","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","19:00","2.8","2.4","1.8","47","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","20:00","2.1","1.7","1.1","51","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","21:00","1.8","1.3","0.9","55","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","22:00","1.7","1.5","1.3","56","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","6","23:00","1.5","1.1","0.7","58","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","7","00:00","1","0.4","-0.4","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","7","01:00","-0.2","-0.4","-0.6","61","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","7","02:00","-0.5","-1.4","-2.3","63","-","-","-","0","-","-"
