"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]","Alin lämpötila [°C]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Keskituulen nopeus [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]","Kovin puuska [m/s]"
"Jyväskylä lentoasema AWOS","2024","4","26","00:00","1","0.9","0.9","94","3.1","9","2.7","-","1006.5","4.9"
"Jyväskylä lentoasema AWOS","2024","4","26","01:00","0.9","0.8","0.7","95","2.6","7","2.1","-","1006.6","3.5"
"Jyväskylä lentoasema AWOS","2024","4","26","02:00","0.7","0.6","0.5","96","2.4","3","2.1","-","1006.7","3.7"
"Jyväskylä lentoasema AWOS","2024","4","26","03:00","0.6","0.5","0.4","97","2.2","1","1.9","-","1006.6","3.2"
"Jyväskylä lentoasema AWOS","2024","4","26","04:00","0.6","0.5","0.4","97","2.1","360","1.7","-","1006.8","2.8"
"Jyväskylä lentoasema AWOS","2024","4","26","05:00","0.9","0.7","0.6","97","1.5","8","1.3","-","1007.1","2"
"Jyväskylä lentoasema AWOS","2024","4","26","06:00","1.4","1.1","0.9","96","1.4","25","1.2","-","1007.2","2.5"
"Jyväskylä lentoasema AWOS","2024","4","26","07:00","1.8","1.6","1.4","94","2","79","1.6","-","1007.3","2.6"
"Jyväskylä lentoasema AWOS","2024","4","26","08:00","1.7","1.6","1.5","93","3.1","134","2.6","-","1007.9","3.8"
"Jyväskylä lentoasema AWOS","2024","4","26","09:00","2.4","2","1.7","92","3","138","2.6","-","1008.3","4"
"Jyväskylä lentoasema AWOS","2024","4","26","10:00","2.9","2.5","2.2","89","3.5","166","2.8","-","1008.7","4.8"
"Jyväskylä lentoasema AWOS","2024","4","26","11:00","3","2.7","2.4","90","4.4","168","3.4","-","1009.2","6.3"
"Jyväskylä lentoasema AWOS","2024","4","26","12:00","3.4","3.1","2.8","89","4.7","166","3.8","-","1009.3","6.6"
"Jyväskylä lentoasema AWOS","2024","4","26","13:00","4.2","3.7","3.1","85","3.8","178","3.4","-","1009.7","5.8"
"Jyväskylä lentoasema AWOS","2024","4","26","14:00","4","3.8","3.6","83","4.8","195","4.2","-","1010.1","6.5"
"Jyväskylä lentoasema AWOS","2024","4","26","15:00","4.2","3.8","3.6","83","4.5","186","3.7","-","1010.6","6.5"
"Jyväskylä lentoasema AWOS","2024","4","26","16:00","4.4","4","3.7","82","3.9","193","3.3","-","1010.8","5.7"
"Jyväskylä lentoasema AWOS","2024","4","26","17:00","4","3.7","3.6","84","3.1","181","2.7","-","1011.1","4.2"
"Jyväskylä lentoasema AWOS","2024","4","26","18:00","3.6","3.4","3.2","84","3.2","169","2.8","-","1011.5","4.4"
"Jyväskylä lentoasema AWOS","2024","4","26","19:00","3.3","2.8","2.3","89","2.6","168","2.2","-","1011.9","3.5"
"Jyväskylä lentoasema AWOS","2024","4","26","20:00","2.5","2.3","2.1","92","2.6","153","2.4","-","1012.2","3"
"Jyväskylä lentoasema AWOS","2024","4","26","21:00","2.7","2.5","2.4","91","2.6","162","2.2","-","1012.4","3.5"
"Jyväskylä lentoasema AWOS","2024","4","26","22:00","2.7","2.5","2.3","92","2.6","169","2","-","1012.6","3.5"
"Jyväskylä lentoasema AWOS","2024","4","26","23:00","2.4","2.3","2.1","92","2.3","162","1.9","-","1012.9","3.2"
"Jyväskylä lentoasema AWOS","2024","4","27","00:00","2.2","1.9","1.5","92","2.9","150","2.1","-","1013.2","3.3"
"Jyväskylä lentoasema AWOS","2024","4","27","01:00","1.9","1.5","1.1","91","2.4","163","2","-","1013.5","3"
"Jyväskylä lentoasema AWOS","2024","4","27","02:00","1.9","1","0.7","93","2.3","153","1.9","-","1014","2.9"
"Jyväskylä lentoasema AWOS","2024","4","27","03:00","1.4","1.3","0.8","90","2","161","1.9","-","1014.2","3.1"
"Jyväskylä lentoasema AWOS","2024","4","27","04:00","1.7","1.5","1.4","89","2.2","159","1.8","-","1014.6","3.2"
"Jyväskylä lentoasema AWOS","2024","4","27","05:00","2.4","2","1.7","89","2.7","187","2.2","-","1015.1","4.1"
"Jyväskylä lentoasema AWOS","2024","4","27","06:00","3","2.6","2.3","87","3.3","196","2.9","-","1015.5","4.6"
"Jyväskylä lentoasema AWOS","2024","4","27","07:00","3.7","3.3","2.8","81","3.5","201","3","-","1015.9","5.7"
"Jyväskylä lentoasema AWOS","2024","4","27","08:00","4.8","3.9","3.5","73","4.2","195","3.7","-","1016.4","6.5"
"Jyväskylä lentoasema AWOS","2024","4","27","09:00","4.8","4.1","3.6","72","5.5","186","4","-","1016.9","8.2"
"Jyväskylä lentoasema AWOS","2024","4","27","10:00","4.9","4.3","4","75","4.6","194","3.3","-","1017.4","6.8"
"Jyväskylä lentoasema AWOS","2024","4","27","11:00","6.3","5.3","4.5","69","5.1","193","4","-","1017.8","7.6"
"Jyväskylä lentoasema AWOS","2024","4","27","12:00","6.1","5.4","4.7","68","4.8","194","3.2","-","1018.2","6.3"
"Jyväskylä lentoasema AWOS","2024","4","27","13:00","7.3","6.4","5.8","61","4.7","187","4","-","1018.3","6.3"
"Jyväskylä lentoasema AWOS","2024","4","27","14:00","7.3","6.8","6.4","59","4.2","174","3.3","-","1018.4","6.3"
"Jyväskylä lentoasema AWOS","2024","4","27","15:00","8.7","7.6","6.9","56","3.7","177","3.2","-","1018.6","6"
"Jyväskylä lentoasema AWOS","2024","4","27","16:00","7.5","7.3","7.1","57","5.1","148","4.1","-","1018.6","6.4"
"Jyväskylä lentoasema AWOS","2024","4","27","17:00","7.5","7.4","7.2","57","3.6","142","2.2","-","1018.6","4.7"
"Jyväskylä lentoasema AWOS","2024","4","27","18:00","7.4","6.7","5.6","60","2.7","92","2.3","-","1018.7","3.5"
"Jyväskylä lentoasema AWOS","2024","4","27","19:00","5.7","4.7","3.7","68","2.7","96","2.2","-","1018.7","3.5"
"Jyväskylä lentoasema AWOS","2024","4","27","20:00","4.8","4.3","3.6","72","4","155","2.3","-","1018.9","5.2"
"Jyväskylä lentoasema AWOS","2024","4","27","21:00","4.1","3.2","2.4","92","3.2","127","2.5","-","1019.1","4.1"
"Jyväskylä lentoasema AWOS","2024","4","27","22:00","3.9","3.5","2.7","92","2.8","145","2.4","-","1019.1","3.4"
"Jyväskylä lentoasema AWOS","2024","4","27","23:00","4","3.1","2.1","95","2.4","130","1.9","-","1019","3.1"
"Jyväskylä lentoasema AWOS","2024","4","28","00:00","3.2","2.4","1.6","97","2.8","140","1.3","-","1019","3.1"
"Jyväskylä lentoasema AWOS","2024","4","28","01:00","3.1","2.1","1.4","98","1.1","3","0.7","-","1018.9","1.6"
"Jyväskylä lentoasema AWOS","2024","4","28","02:00","1.9","0.8","0.3","99","0.5","278","0.4","-","1019","0.8"
"Jyväskylä lentoasema AWOS","2024","4","28","03:00","0.8","0.3","-0.1","99","0.7","327","0.6","-","1019.1","0.9"
"Jyväskylä lentoasema AWOS","2024","4","28","04:00","0.8","0.3","0","99","0.8","297","0.5","-","1019.4","1"
"Jyväskylä lentoasema AWOS","2024","4","28","05:00","2.9","1.8","0.8","99","0.5","178","0.4","-","1019.5","0.8"
"Jyväskylä lentoasema AWOS","2024","4","28","06:00","5.1","4.2","3","93","0.7","197","0.5","-","1019.5","1.1"
"Jyväskylä lentoasema AWOS","2024","4","28","07:00","7","6.1","5.1","87","3.9","281","2.2","-","1019.7","5.8"
"Jyväskylä lentoasema AWOS","2024","4","28","08:00","7.2","6.6","6.3","83","3.9","289","2.9","-","1020.5","4.8"
"Jyväskylä lentoasema AWOS","2024","4","28","09:00","7.3","7","6.8","80","3.6","279","3.2","-","1021.3","5.3"
"Jyväskylä lentoasema AWOS","2024","4","28","10:00","7.6","7","6.7","76","4.8","292","3.9","-","1022.3","6.7"
"Jyväskylä lentoasema AWOS","2024","4","28","11:00","7.8","7.1","6.5","68","5.3","272","4.3","-","1023.2","7.5"
"Jyväskylä lentoasema AWOS","2024","4","28","12:00","6.8","6.5","6.2","69","5","288","4.3","-","1024.3","7"
"Jyväskylä lentoasema AWOS","2024","4","28","13:00","7.6","6.7","6","65","4","291","3.4","-","1025","5.9"
"Jyväskylä lentoasema AWOS","2024","4","28","14:00","7.6","7.2","6.7","59","3.8","282","3.1","-","1025.3","5.9"
"Jyväskylä lentoasema AWOS","2024","4","28","15:00","8.5","7.5","6.9","57","4.9","300","3.8","-","1025.6","7.7"
"Jyväskylä lentoasema AWOS","2024","4","28","16:00","7.4","6.8","6.6","59","4","312","3.3","-","1025.9","5"
"Jyväskylä lentoasema AWOS","2024","4","28","17:00","6.7","6.4","6.1","61","3.1","318","2.4","-","1026.1","4.1"
"Jyväskylä lentoasema AWOS","2024","4","28","18:00","6.2","5.6","5.3","67","2.1","310","1.4","-","1026.5","2.4"
"Jyväskylä lentoasema AWOS","2024","4","28","19:00","5.2","4.5","3.9","75","1.3","326","1","-","1027.1","1.7"
"Jyväskylä lentoasema AWOS","2024","4","28","20:00","4.7","4.1","3.4","78","1.1","341","0.6","-","1027.4","1.3"
"Jyväskylä lentoasema AWOS","2024","4","28","21:00","3.8","3.4","2.9","88","1.1","27","0.8","-","1027.8","1.7"
"Jyväskylä lentoasema AWOS","2024","4","28","22:00","3.1","2.9","2.8","94","1.5","18","1.1","-","1027.9","1.8"
"Jyväskylä lentoasema AWOS","2024","4","28","23:00","3","2.9","2.8","94","2","45","1.7","-","1027.9","2.5"
"Jyväskylä lentoasema AWOS","2024","4","29","00:00","2.8","2.7","2.6","95","2.1","73","1.6","-","1027.9","2.9"
"Jyväskylä lentoasema AWOS","2024","4","29","01:00","2.7","2.7","2.7","96","2.4","77","2","-","1027.9","3.5"
"Jyväskylä lentoasema AWOS","2024","4","29","02:00","2.7","2.7","2.6","96","3.4","111","2.8","-","1027.6","4.7"
"Jyväskylä lentoasema AWOS","2024","4","29","03:00","2.7","2.6","2.6","96","3.7","108","3.4","-","1027.4","5.2"
"Jyväskylä lentoasema AWOS","2024","4","29","04:00","2.9","2.8","2.7","96","3.6","108","3.4","-","1027.2","5.2"
"Jyväskylä lentoasema AWOS","2024","4","29","05:00","3.9","3.4","3","95","4.3","112","3.7","-","1026.9","6"
"Jyväskylä lentoasema AWOS","2024","4","29","06:00","4.5","4","3.7","93","5.6","121","4.6","-","1026.5","7.5"
"Jyväskylä lentoasema AWOS","2024","4","29","07:00","6","4.9","4.3","91","5.6","123","4.8","-","1026.1","7"
"Jyväskylä lentoasema AWOS","2024","4","29","08:00","6.9","6.2","5.5","87","5","128","4.5","-","1025.7","6.6"
"Jyväskylä lentoasema AWOS","2024","4","29","09:00","9.6","8.2","7.1","80","4.7","131","4.3","-","1025.2","6.6"
"Jyväskylä lentoasema AWOS","2024","4","29","10:00","12.5","11.1","9.2","69","4.7","145","4.3","-","1024.6","6.8"
"Jyväskylä lentoasema AWOS","2024","4","29","11:00","14.5","13.5","12.2","60","5.5","145","5","-","1023.9","8.4"
"Jyväskylä lentoasema AWOS","2024","4","29","12:00","16.5","15.2","14.3","57","5.1","135","4.6","-","1022.8","7"
"Jyväskylä lentoasema AWOS","2024","4","29","13:00","17.2","16.9","16","50","6.3","146","5.4","-","1021.8","8.7"
"Jyväskylä lentoasema AWOS","2024","4","29","14:00","17.3","17.1","16.6","50","5.4","149","3.8","-","1021.2","6.6"
"Jyväskylä lentoasema AWOS","2024","4","29","15:00","16.6","16.1","15.5","53","4.5","182","3","-","1021.2","8"
"Jyväskylä lentoasema AWOS","2024","4","29","16:00","15.8","14.7","13.5","63","4.1","160","3.6","-","1020.5","6.5"
"Jyväskylä lentoasema AWOS","2024","4","29","17:00","14.4","14.1","13.5","67","3.8","152","3.5","-","1019.6","5"
"Jyväskylä lentoasema AWOS","2024","4","29","18:00","14","13.5","13","68","3.5","171","2.9","-","1019.5","5"
"Jyväskylä lentoasema AWOS","2024","4","29","19:00","13.3","12.9","12.1","71","4.6","181","3","-","1019.5","6.8"
"Jyväskylä lentoasema AWOS","2024","4","29","20:00","12.1","11.2","10.8","91","4.7","198","3.4","-","1019.8","7.1"
"Jyväskylä lentoasema AWOS","2024","4","29","21:00","10.9","10.8","10.7","93","3","202","2.3","-","1019.8","4.6"
"Jyväskylä lentoasema AWOS","2024","4","29","22:00","11.1","10.7","10.3","91","3.5","240","2.5","-","1020","6.2"
"Jyväskylä lentoasema AWOS","2024","4","29","23:00","10.5","9.8","9.2","90","4.1","268","3","-","1020.6","6.8"
"Jyväskylä lentoasema AWOS","2024","4","30","00:00","9.3","8.3","7.4","85","3.9","264","3.2","-","1021.4","6.6"
"Jyväskylä lentoasema AWOS","2024","4","30","01:00","7.5","6.6","5.7","86","3.7","272","2.6","-","1022","5.7"
"Jyväskylä lentoasema AWOS","2024","4","30","02:00","5.8","5","4.5","92","2.8","253","1.8","-","1022.2","4.5"
"Jyväskylä lentoasema AWOS","2024","4","30","03:00","6.3","5.8","4.7","92","3.8","244","2.5","-","1022.1","6.1"
"Jyväskylä lentoasema AWOS","2024","4","30","04:00","6.7","6.3","6.1","90","3.5","258","3","-","1022.2","6.1"
"Jyväskylä lentoasema AWOS","2024","4","30","05:00","7.3","6.9","6.7","86","4.1","250","3.2","-","1022.4","7.3"
"Jyväskylä lentoasema AWOS","2024","4","30","06:00","8.7","8","7.2","79","4.2","261","3.9","-","1022.7","8.1"
"Jyväskylä lentoasema AWOS","2024","4","30","07:00","10.7","9.7","8.6","70","4.9","259","4.5","-","1022.8","7.9"
"Jyväskylä lentoasema AWOS","2024","4","30","08:00","11.7","11.1","10.3","62","5.9","262","5.2","-","1023.3","9.1"
"Jyväskylä lentoasema AWOS","2024","4","30","09:00","12.4","11.6","11.2","57","6.5","277","5.7","-","1023.8","10.4"
"Jyväskylä lentoasema AWOS","2024","4","30","10:00","13.6","12.1","11.4","55","7.1","287","6.2","-","1024.4","11.3"
"Jyväskylä lentoasema AWOS","2024","4","30","11:00","13.1","12.1","11.4","57","7.8","302","6.7","-","1025.2","10.8"
"Jyväskylä lentoasema AWOS","2024","4","30","12:00","12.4","11.5","11","58","7.6","320","6.9","-","1026","10.7"
"Jyväskylä lentoasema AWOS","2024","4","30","13:00","12.4","11.7","11","55","7.8","292","6.5","-","1026.7","11.3"
"Jyväskylä lentoasema AWOS","2024","4","30","14:00","13.2","12.2","11.4","51","6.3","295","5.5","-","1026.8","8.8"
"Jyväskylä lentoasema AWOS","2024","4","30","15:00","13.4","12.8","12.2","48","6.5","307","5.8","-","1026.8","8.8"
"Jyväskylä lentoasema AWOS","2024","4","30","16:00","13.5","12.8","12.3","46","6.1","308","5.3","-","1026.8","8.4"
"Jyväskylä lentoasema AWOS","2024","4","30","17:00","12.5","11.7","10.7","48","5.6","344","4.7","-","1027.2","8.1"
"Jyväskylä lentoasema AWOS","2024","4","30","18:00","10.7","10","9.1","53","4.8","347","4.2","-","1028.1","6.8"
"Jyväskylä lentoasema AWOS","2024","4","30","19:00","9.1","8.3","7.3","60","3.5","348","2.8","-","1029","4.9"
"Jyväskylä lentoasema AWOS","2024","4","30","20:00","7.4","4.9","3.1","76","2.2","310","0.9","-","1029.7","1.9"
"Jyväskylä lentoasema AWOS","2024","4","30","21:00","3.5","2.8","1.8","84","1.1","275","0.7","-","1029.9","1.4"
"Jyväskylä lentoasema AWOS","2024","4","30","22:00","2.5","0.8","-0.2","86","1.2","322","1","-","1030.2","1.5"
"Jyväskylä lentoasema AWOS","2024","4","30","23:00","0.4","-0.3","-0.8","95","1.1","255","0.8","-","1030.6","1.4"
"Jyväskylä lentoasema AWOS","2024","5","1","00:00","-0.8","-1","-1.2","96","0.9","331","0.5","-","1030.7","1.3"
"Jyväskylä lentoasema AWOS","2024","5","1","01:00","-0.9","-1.4","-1.7","96","0.7","306","0.4","-","1030.9","0.9"
"Jyväskylä lentoasema AWOS","2024","5","1","02:00","-1.5","-1.9","-2.2","96","0.9","299","0.6","-","1031.1","1.2"
"Jyväskylä lentoasema AWOS","2024","5","1","03:00","-1.6","-1.9","-2.2","95","0.9","333","0.6","-","1031.1","1.7"
"Jyväskylä lentoasema AWOS","2024","5","1","04:00","0.6","-0.8","-1.7","92","0.8","331","0.6","-","1031.3","1.3"
"Jyväskylä lentoasema AWOS","2024","5","1","05:00","4.3","2.7","0.6","84","0.6","32","0.4","-","1031.2","1.1"
"Jyväskylä lentoasema AWOS","2024","5","1","06:00","7.7","6.2","4.1","71","1","8","0.7","-","1030.9","1.8"
"Jyväskylä lentoasema AWOS","2024","5","1","07:00","8.9","8","7.1","63","2","17","1.4","-","1030.7","4.3"
"Jyväskylä lentoasema AWOS","2024","5","1","08:00","11","9.6","8.7","57","3.3","1","2.4","-","1030.6","5.9"
"Jyväskylä lentoasema AWOS","2024","5","1","09:00","12.3","11","9.9","51","5.4","9","3.8","-","1030.5","8.3"
"Jyväskylä lentoasema AWOS","2024","5","1","10:00","13.2","12.1","10.9","44","5.8","351","4.7","-","1030.3","8.1"
"Jyväskylä lentoasema AWOS","2024","5","1","11:00","13.9","13.1","12.4","38","6.4","360","5.1","-","1030","9.1"
"Jyväskylä lentoasema AWOS","2024","5","1","12:00","14.5","13.6","12.9","36","6.3","6","4.8","-","1029.6","8.5"
"Jyväskylä lentoasema AWOS","2024","5","1","13:00","15.3","14.2","13.6","36","4.9","360","3.9","-","1029","7.3"
"Jyväskylä lentoasema AWOS","2024","5","1","14:00","15.3","14.5","13.9","36","4.3","349","3.7","-","1028.4","7.3"
"Jyväskylä lentoasema AWOS","2024","5","1","15:00","15.2","14.8","14.3","35","5.2","342","4.4","-","1027.9","7.5"
"Jyväskylä lentoasema AWOS","2024","5","1","16:00","15.4","14.7","14.4","35","4.6","352","3.9","-","1027.5","7.8"
"Jyväskylä lentoasema AWOS","2024","5","1","17:00","14.9","14.4","14.1","36","3.9","2","3","-","1026.9","5.4"
"Jyväskylä lentoasema AWOS","2024","5","1","18:00","14.1","13.4","11.2","40","2.5","343","2.2","-","1026.9","3.4"
"Jyväskylä lentoasema AWOS","2024","5","1","19:00","11","9.4","8.4","54","2.5","313","2.2","-","1027.2","2.8"
"Jyväskylä lentoasema AWOS","2024","5","1","20:00","8.3","6.8","5.2","64","2.3","328","2.1","-","1027.5","2.7"
"Jyväskylä lentoasema AWOS","2024","5","1","21:00","7","4.6","2.9","74","2.3","322","1.7","-","1027.9","2.5"
"Jyväskylä lentoasema AWOS","2024","5","1","22:00","3.6","2.9","2.5","83","1.3","224","0.4","-","1028.3","1.4"
"Jyväskylä lentoasema AWOS","2024","5","1","23:00","3.2","2.2","0.2","81","0.6","271","0.4","-","1028.3","0.9"
"Jyväskylä lentoasema AWOS","2024","5","2","00:00","2.2","0.7","-0.7","86","1.7","322","1.2","-","1028.3","1.9"
"Jyväskylä lentoasema AWOS","2024","5","2","01:00","1","0.5","-0.3","89","1.7","338","1.1","-","1028.3","1.9"
"Jyväskylä lentoasema AWOS","2024","5","2","02:00","1.2","0.2","-1.2","86","1.2","335","0.7","-","1028.3","1.4"
"Jyväskylä lentoasema AWOS","2024","5","2","03:00","-0.2","-0.5","-0.7","89","1.1","318","0.7","-","1028.2","1.3"
"Jyväskylä lentoasema AWOS","2024","5","2","04:00","3.2","1.3","-0.5","88","0.8","247","0.3","-","1028","1"
"Jyväskylä lentoasema AWOS","2024","5","2","05:00","7.4","4.9","3.2","76","1","108","0.5","-","1027.8","2"
"Jyväskylä lentoasema AWOS","2024","5","2","06:00","8.9","8.2","7.3","59","2.9","142","2.2","-","1027.4","4.5"
"Jyväskylä lentoasema AWOS","2024","5","2","07:00","10.9","9.7","8.6","51","2.2","177","1.9","-","1027","4.7"
"Jyväskylä lentoasema AWOS","2024","5","2","08:00","12.4","11.2","10.2","45","2.5","143","1.9","-","1026.5","4.6"
"Jyväskylä lentoasema AWOS","2024","5","2","09:00","13.4","12.7","12.1","42","2.1","115","1.6","-","1026","4.1"
"Jyväskylä lentoasema AWOS","2024","5","2","10:00","14.9","13.9","13.2","39","2.6","95","1.9","-","1025.3","4.4"
"Jyväskylä lentoasema AWOS","2024","5","2","11:00","15.7","14.8","14.2","38","2.1","27","1.5","-","1024.7","4.1"
"Jyväskylä lentoasema AWOS","2024","5","2","12:00","16.2","15.3","14.5","36","4.1","32","3.2","-","1024.3","6.7"
"Jyväskylä lentoasema AWOS","2024","5","2","13:00","16.6","15.7","14.9","33","3.8","57","2.7","-","1023.7","6.2"
"Jyväskylä lentoasema AWOS","2024","5","2","14:00","17.5","16.2","15.5","33","2.7","329","2.1","-","1023.2","5.2"
"Jyväskylä lentoasema AWOS","2024","5","2","15:00","16.6","16.1","15.7","33","3","63","1.5","-","1022.5","4.4"
"Jyväskylä lentoasema AWOS","2024","5","2","16:00","15.8","15.1","14.5","38","4.4","91","3.9","-","1022.1","5.7"
"Jyväskylä lentoasema AWOS","2024","5","2","17:00","14.7","14.5","14.3","40","4.1","96","3.1","-","1022.1","5.2"
"Jyväskylä lentoasema AWOS","2024","5","2","18:00","14.3","13.6","12.6","43","2.6","83","2.4","-","1022","3.8"
"Jyväskylä lentoasema AWOS","2024","5","2","19:00","12.6","10.8","9.3","54","2.6","113","1.5","-","1022.2","3.4"
"Jyväskylä lentoasema AWOS","2024","5","2","20:00","10","9.5","8.9","62","1","189","0.6","-","1022.4","1.3"
"Jyväskylä lentoasema AWOS","2024","5","2","21:00","9.7","8.8","8.1","65","1","202","0.5","-","1022.3","1.2"
"Jyväskylä lentoasema AWOS","2024","5","2","22:00","8.6","7.9","7.4","71","1.1","348","0.6","-","1022.4","1.3"
"Jyväskylä lentoasema AWOS","2024","5","2","23:00","7.8","7.3","6.8","75","0.9","328","0.5","-","1022.4","1.2"
"Jyväskylä lentoasema AWOS","2024","5","3","00:00","7.5","7","6.6","76","1.2","171","0.6","-","1022.2","1.7"
"Jyväskylä lentoasema AWOS","2024","5","3","01:00","7.1","6.2","4.8","83","0.6","168","0.4","-","1021.9","0.9"
"Jyväskylä lentoasema AWOS","2024","5","3","02:00","6","4.9","3.5","81","0.9","282","0.5","-","1021.6","1.1"
"Jyväskylä lentoasema AWOS","2024","5","3","03:00","4.6","4.1","3.5","86","0.9","307","0.5","-","1021.2","1.1"
"Jyväskylä lentoasema AWOS","2024","5","3","04:00","5.8","5.1","4.3","84","0.9","317","0.5","-","1021.1","1.2"
"Jyväskylä lentoasema AWOS","2024","5","3","05:00","8.7","7.4","5.9","72","1.4","17","0.8","-","1021","1.9"
"Jyväskylä lentoasema AWOS","2024","5","3","06:00","11","9.8","8.8","56","1.5","58","0.7","-","1020.8","1.8"
"Jyväskylä lentoasema AWOS","2024","5","3","07:00","14","12.2","11","49","2.9","47","1.6","-","1020.4","4.3"
"Jyväskylä lentoasema AWOS","2024","5","3","08:00","14.9","14.1","13.2","43","3.8","9","2.8","-","1020.2","5.5"
"Jyväskylä lentoasema AWOS","2024","5","3","09:00","16.6","15.2","14.6","40","3.6","14","3.1","-","1019.8","5.4"
"Jyväskylä lentoasema AWOS","2024","5","3","10:00","17.2","15.9","14.9","39","4.4","19","3.2","-","1019.5","9.7"
"Jyväskylä lentoasema AWOS","2024","5","3","11:00","18","16.7","15.9","36","3.5","8","2.7","-","1019","6.1"
"Jyväskylä lentoasema AWOS","2024","5","3","12:00","17.3","16.3","15.6","36","4.3","11","3.2","-","1018.7","6.4"
"Jyväskylä lentoasema AWOS","2024","5","3","13:00","17.5","16.4","15.7","35","3.9","33","2.7","-","1018.4","6.1"
"Jyväskylä lentoasema AWOS","2024","5","3","14:00","16.7","16.3","16","35","3.2","88","2.1","-","1018","4.6"
"Jyväskylä lentoasema AWOS","2024","5","3","15:00","16.4","16.1","15.8","36","3.3","65","2.9","-","1018","5.1"
"Jyväskylä lentoasema AWOS","2024","5","3","16:00","16.4","15.8","15.2","38","3","58","2.6","-","1017.8","4.4"
"Jyväskylä lentoasema AWOS","2024","5","3","17:00","15.2","15","14.5","41","2.8","106","2.3","-","1017.4","4.3"
"Jyväskylä lentoasema AWOS","2024","5","3","18:00","14.6","13.4","12.7","48","2.4","126","2.2","-","1017.1","3"
