"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ilmanpaineen keskiarvo [hPa]","Tunnin sademäärä [mm]","Kovin puuska [m/s]","Tuulen suunnan keskiarvo [°]","Kovin keskituulen nopeus [m/s]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Alin lämpötila [°C]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]"
"Jyväskylä lentoasema","2024","4","27","12:00","-","0","-","-","-","-","71","4.8","6","5.4"
"Jyväskylä lentoasema","2024","4","27","13:00","-","0","-","-","-","-","64","5.7","7.1","6.3"
"Jyväskylä lentoasema","2024","4","27","14:00","-","0","-","-","-","-","61","6.1","7.1","6.7"
"Jyväskylä lentoasema","2024","4","27","15:00","-","0","-","-","-","-","58","6.7","7.9","7.3"
"Jyväskylä lentoasema","2024","4","27","16:00","-","0","-","-","-","-","59","6.8","7.5","7.1"
"Jyväskylä lentoasema","2024","4","27","17:00","-","0","-","-","-","-","60","6.6","7.2","6.9"
"Jyväskylä lentoasema","2024","4","27","18:00","-","0","-","-","-","-","65","5.4","6.8","6"
"Jyväskylä lentoasema","2024","4","27","19:00","-","0","-","-","-","-","69","4.2","5.4","4.7"
"Jyväskylä lentoasema","2024","4","27","20:00","-","0.2","-","-","-","-","74","3.4","4.8","4.1"
"Jyväskylä lentoasema","2024","4","27","21:00","-","0.8","-","-","-","-","95","2.4","3.7","2.8"
"Jyväskylä lentoasema","2024","4","27","22:00","-","0.1","-","-","-","-","97","2.3","2.8","2.5"
"Jyväskylä lentoasema","2024","4","27","23:00","-","0","-","-","-","-","98","2.4","3.1","2.8"
"Jyväskylä lentoasema","2024","4","28","00:00","-","0.1","-","-","-","-","99","2.4","3.1","2.6"
"Jyväskylä lentoasema","2024","4","28","01:00","-","0.1","-","-","-","-","99","1.8","2.6","2.2"
"Jyväskylä lentoasema","2024","4","28","02:00","-","0","-","-","-","-","100","0.5","2","1.5"
"Jyväskylä lentoasema","2024","4","28","03:00","-","0","-","-","-","-","100","-0.1","0.5","0.2"
"Jyväskylä lentoasema","2024","4","28","04:00","-","0","-","-","-","-","100","-0.2","1.1","0.2"
"Jyväskylä lentoasema","2024","4","28","05:00","-","0","-","-","-","-","100","1.1","3.9","2"
"Jyväskylä lentoasema","2024","4","28","06:00","-","0","-","-","-","-","96","3.5","5.3","4.5"
"Jyväskylä lentoasema","2024","4","28","07:00","-","0","-","-","-","-","89","4.9","6.7","6"
"Jyväskylä lentoasema","2024","4","28","08:00","-","0","-","-","-","-","85","6","6.9","6.4"
"Jyväskylä lentoasema","2024","4","28","09:00","-","0","-","-","-","-","82","6.6","7.1","6.8"
"Jyväskylä lentoasema","2024","4","28","10:00","-","0","-","-","-","-","78","6.4","7.5","6.8"
"Jyväskylä lentoasema","2024","4","28","11:00","-","0","-","-","-","-","70","6.4","7.6","6.9"
"Jyväskylä lentoasema","2024","4","28","12:00","-","0","-","-","-","-","71","5.9","6.7","6.3"
"Jyväskylä lentoasema","2024","4","28","13:00","-","0","-","-","-","-","66","5.9","7.2","6.5"
"Jyväskylä lentoasema","2024","4","28","14:00","-","0","-","-","-","-","61","6.7","7.5","7"
"Jyväskylä lentoasema","2024","4","28","15:00","-","0","-","-","-","-","60","6.8","7.6","7.1"
"Jyväskylä lentoasema","2024","4","28","16:00","-","0","-","-","-","-","61","6.4","7.1","6.6"
"Jyväskylä lentoasema","2024","4","28","17:00","-","0","-","-","-","-","64","5.6","6.5","6"
"Jyväskylä lentoasema","2024","4","28","18:00","-","0","-","-","-","-","70","4.4","5.5","5.2"
"Jyväskylä lentoasema","2024","4","28","19:00","-","0","-","-","-","-","75","4.1","4.5","4.3"
"Jyväskylä lentoasema","2024","4","28","20:00","-","0.1","-","-","-","-","80","2.9","4.4","3.9"
"Jyväskylä lentoasema","2024","4","28","21:00","-","0.3","-","-","-","-","92","2.6","3.8","3"
"Jyväskylä lentoasema","2024","4","28","22:00","-","0.2","-","-","-","-","97","2.5","2.9","2.7"
"Jyväskylä lentoasema","2024","4","28","23:00","-","0.5","-","-","-","-","97","2.5","2.7","2.6"
"Jyväskylä lentoasema","2024","4","29","00:00","-","1.9","-","-","-","-","96","2.4","2.6","2.5"
"Jyväskylä lentoasema","2024","4","29","01:00","-","1.5","-","-","-","-","97","2.3","2.5","2.4"
"Jyväskylä lentoasema","2024","4","29","02:00","-","0.3","-","-","-","-","98","2.3","2.4","2.4"
"Jyväskylä lentoasema","2024","4","29","03:00","-","0","-","-","-","-","98","2.3","2.4","2.3"
"Jyväskylä lentoasema","2024","4","29","04:00","-","0","-","-","-","-","98","2.4","2.8","2.6"
"Jyväskylä lentoasema","2024","4","29","05:00","-","0","-","-","-","-","97","2.8","3.6","3.2"
"Jyväskylä lentoasema","2024","4","29","06:00","-","0","-","-","-","-","95","3.5","4.1","3.8"
"Jyväskylä lentoasema","2024","4","29","07:00","-","0","-","-","-","-","93","4","5.5","4.6"
"Jyväskylä lentoasema","2024","4","29","08:00","-","0","-","-","-","-","88","5.2","7.1","6"
"Jyväskylä lentoasema","2024","4","29","09:00","-","0","-","-","-","-","80","7.1","9.6","8.4"
"Jyväskylä lentoasema","2024","4","29","10:00","-","0","-","-","-","-","70","9.9","12.7","11.2"
"Jyväskylä lentoasema","2024","4","29","11:00","-","0","-","-","-","-","62","12.5","13.9","13.3"
"Jyväskylä lentoasema","2024","4","29","12:00","-","0","-","-","-","-","58","13.9","16.9","15.3"
"Jyväskylä lentoasema","2024","4","29","13:00","-","0","-","-","-","-","51","16.5","17.3","17"
"Jyväskylä lentoasema","2024","4","29","14:00","-","0","-","-","-","-","53","15.4","17.2","16.7"
"Jyväskylä lentoasema","2024","4","29","15:00","-","0","-","-","-","-","60","14.5","15.9","15.1"
"Jyväskylä lentoasema","2024","4","29","16:00","-","0","-","-","-","-","69","12.8","15.1","14"
"Jyväskylä lentoasema","2024","4","29","17:00","-","0.1","-","-","-","-","73","13","13.6","13.4"
"Jyväskylä lentoasema","2024","4","29","18:00","-","0.1","-","-","-","-","78","11.6","13.1","12.2"
"Jyväskylä lentoasema","2024","4","29","19:00","-","0","-","-","-","-","80","11.1","12.3","11.7"
"Jyväskylä lentoasema","2024","4","29","20:00","-","1","-","-","-","-","94","10.5","11.7","10.8"
"Jyväskylä lentoasema","2024","4","29","21:00","-","0","-","-","-","-","96","10.3","10.7","10.5"
"Jyväskylä lentoasema","2024","4","29","22:00","-","0","-","-","-","-","94","10","10.8","10.4"
"Jyväskylä lentoasema","2024","4","29","23:00","-","0","-","-","-","-","91","9","10.2","9.6"
"Jyväskylä lentoasema","2024","4","30","00:00","-","0","-","-","-","-","87","7.2","9.1","8.1"
"Jyväskylä lentoasema","2024","4","30","01:00","-","0","-","-","-","-","88","5.6","7.3","6.4"
"Jyväskylä lentoasema","2024","4","30","02:00","-","0","-","-","-","-","93","4.9","5.6","5.2"
"Jyväskylä lentoasema","2024","4","30","03:00","-","0","-","-","-","-","93","5.2","6","5.7"
"Jyväskylä lentoasema","2024","4","30","04:00","-","0","-","-","-","-","91","5.9","6.6","6.1"
"Jyväskylä lentoasema","2024","4","30","05:00","-","0","-","-","-","-","88","6.5","7.2","6.7"
"Jyväskylä lentoasema","2024","4","30","06:00","-","0","-","-","-","-","81","7","8.5","7.9"
"Jyväskylä lentoasema","2024","4","30","07:00","-","0","-","-","-","-","71","8.6","10.2","9.5"
"Jyväskylä lentoasema","2024","4","30","08:00","-","0","-","-","-","-","63","10","11.4","10.6"
"Jyväskylä lentoasema","2024","4","30","09:00","-","0","-","-","-","-","58","11.1","11.8","11.4"
"Jyväskylä lentoasema","2024","4","30","10:00","-","0","-","-","-","-","56","11.2","12.9","11.9"
"Jyväskylä lentoasema","2024","4","30","11:00","-","0","-","-","-","-","59","11.4","12.4","11.8"
"Jyväskylä lentoasema","2024","4","30","12:00","-","0","-","-","-","-","60","10.5","12","11.2"
"Jyväskylä lentoasema","2024","4","30","13:00","-","0","-","-","-","-","57","10.7","11.9","11.3"
"Jyväskylä lentoasema","2024","4","30","14:00","-","0","-","-","-","-","52","11.3","12.5","12.1"
"Jyväskylä lentoasema","2024","4","30","15:00","-","0","-","-","-","-","50","12.1","13","12.5"
"Jyväskylä lentoasema","2024","4","30","16:00","-","0","-","-","-","-","47","12.3","13.4","12.7"
"Jyväskylä lentoasema","2024","4","30","17:00","-","0","-","-","-","-","51","10.4","12.3","11.4"
"Jyväskylä lentoasema","2024","4","30","18:00","-","0","-","-","-","-","57","8.3","10.4","9.4"
"Jyväskylä lentoasema","2024","4","30","19:00","-","0","-","-","-","-","68","5.2","8.3","6.3"
"Jyväskylä lentoasema","2024","4","30","20:00","-","0","-","-","-","-","76","3.7","6","5"
"Jyväskylä lentoasema","2024","4","30","21:00","-","0","-","-","-","-","87","0.8","3.7","2.2"
"Jyväskylä lentoasema","2024","4","30","22:00","-","0","-","-","-","-","91","-0.5","1","0.4"
"Jyväskylä lentoasema","2024","4","30","23:00","-","0","-","-","-","-","94","-0.5","1","0.2"
"Jyväskylä lentoasema","2024","5","1","00:00","-","0","-","-","-","-","96","-1.6","-0.5","-1"
"Jyväskylä lentoasema","2024","5","1","01:00","-","0","-","-","-","-","98","-2.2","-1.7","-1.9"
"Jyväskylä lentoasema","2024","5","1","02:00","-","0","-","-","-","-","97","-2.5","-1.9","-2.3"
"Jyväskylä lentoasema","2024","5","1","03:00","-","0","-","-","-","-","97","-2.8","-1.9","-2.3"
"Jyväskylä lentoasema","2024","5","1","04:00","-","0","-","-","-","-","93","-2.1","0.8","-0.7"
"Jyväskylä lentoasema","2024","5","1","05:00","-","0","-","-","-","-","83","0.9","5.1","3.3"
"Jyväskylä lentoasema","2024","5","1","06:00","-","0","-","-","-","-","69","5.1","7.7","6.3"
"Jyväskylä lentoasema","2024","5","1","07:00","-","0","-","-","-","-","63","7.2","9","8"
"Jyväskylä lentoasema","2024","5","1","08:00","-","0","-","-","-","-","58","8.7","10.4","9.6"
"Jyväskylä lentoasema","2024","5","1","09:00","-","0","-","-","-","-","52","10.3","12","11.1"
"Jyväskylä lentoasema","2024","5","1","10:00","-","0","-","-","-","-","44","11.4","12.8","12.1"
"Jyväskylä lentoasema","2024","5","1","11:00","-","0","-","-","-","-","40","12.4","13.9","13.1"
"Jyväskylä lentoasema","2024","5","1","12:00","-","0","-","-","-","-","37","13.1","14.4","13.7"
"Jyväskylä lentoasema","2024","5","1","13:00","-","0","-","-","-","-","37","13.4","14.9","14.2"
"Jyväskylä lentoasema","2024","5","1","14:00","-","0","-","-","-","-","37","14","15.1","14.6"
"Jyväskylä lentoasema","2024","5","1","15:00","-","0","-","-","-","-","36","14.5","15.2","14.8"
"Jyväskylä lentoasema","2024","5","1","16:00","-","0","-","-","-","-","37","14.3","15","14.6"
"Jyväskylä lentoasema","2024","5","1","17:00","-","0","-","-","-","-","38","13.8","14.5","14.1"
"Jyväskylä lentoasema","2024","5","1","18:00","-","0","-","-","-","-","43","11.9","13.7","12.8"
"Jyväskylä lentoasema","2024","5","1","19:00","-","0","-","-","-","-","54","7.5","12","9.8"
"Jyväskylä lentoasema","2024","5","1","20:00","-","0","-","-","-","-","60","7.6","9","8.3"
"Jyväskylä lentoasema","2024","5","1","21:00","-","0","-","-","-","-","73","3.3","8.6","5.2"
"Jyväskylä lentoasema","2024","5","1","22:00","-","0","-","-","-","-","83","2.2","3.2","2.8"
"Jyväskylä lentoasema","2024","5","1","23:00","-","0","-","-","-","-","86","0.5","2.4","1.6"
"Jyväskylä lentoasema","2024","5","2","00:00","-","0","-","-","-","-","91","-2","1.8","-0.4"
"Jyväskylä lentoasema","2024","5","2","01:00","-","0","-","-","-","-","84","1.4","2.7","2.2"
"Jyväskylä lentoasema","2024","5","2","02:00","-","0","-","-","-","-","88","-1.3","2.8","0.2"
"Jyväskylä lentoasema","2024","5","2","03:00","-","0","-","-","-","-","91","-1.6","0.9","-0.5"
"Jyväskylä lentoasema","2024","5","2","04:00","-","0","-","-","-","-","82","1.2","5.6","2.9"
"Jyväskylä lentoasema","2024","5","2","05:00","-","0","-","-","-","-","71","5","7.7","6.2"
"Jyväskylä lentoasema","2024","5","2","06:00","-","0","-","-","-","-","58","7.5","9.2","8.5"
"Jyväskylä lentoasema","2024","5","2","07:00","-","0","-","-","-","-","51","9.3","10.9","10"
"Jyväskylä lentoasema","2024","5","2","08:00","-","0","-","-","-","-","45","10.6","12.3","11.5"
"Jyväskylä lentoasema","2024","5","2","09:00","-","0","-","-","-","-","42","12","13.7","12.8"
"Jyväskylä lentoasema","2024","5","2","10:00","-","0","-","-","-","-","40","13.1","14.6","13.9"
"Jyväskylä lentoasema","2024","5","2","11:00","-","0","-","-","-","-","38","14.3","15.7","14.9"
"Jyväskylä lentoasema","2024","5","2","12:00","-","0","-","-","-","-","37","14.2","16.1","15.1"
"Jyväskylä lentoasema","2024","5","2","13:00","-","0","-","-","-","-","34","15.3","16.4","15.9"
"Jyväskylä lentoasema","2024","5","2","14:00","-","0","-","-","-","-","34","15.2","17.1","16.1"
"Jyväskylä lentoasema","2024","5","2","15:00","-","0","-","-","-","-","34","15.3","16.4","15.8"
"Jyväskylä lentoasema","2024","5","2","16:00","-","0","-","-","-","-","39","14.4","15.6","15"
"Jyväskylä lentoasema","2024","5","2","17:00","-","0","-","-","-","-","42","14","14.5","14.3"
"Jyväskylä lentoasema","2024","5","2","18:00","-","0","-","-","-","-","46","11.8","14","13"
"Jyväskylä lentoasema","2024","5","2","19:00","-","0","-","-","-","-","52","10.3","11.8","11"
"Jyväskylä lentoasema","2024","5","2","20:00","-","0","-","-","-","-","55","9.5","10.7","10.1"
"Jyväskylä lentoasema","2024","5","2","21:00","-","0","-","-","-","-","59","8.4","9.9","9.2"
"Jyväskylä lentoasema","2024","5","2","22:00","-","0","-","-","-","-","67","7.7","8.5","8"
"Jyväskylä lentoasema","2024","5","2","23:00","-","0","-","-","-","-","69","7.1","7.8","7.4"
"Jyväskylä lentoasema","2024","5","3","00:00","-","0","-","-","-","-","70","7.1","7.5","7.3"
"Jyväskylä lentoasema","2024","5","3","01:00","-","0","-","-","-","-","72","5.9","7.4","6.6"
"Jyväskylä lentoasema","2024","5","3","02:00","-","0","-","-","-","-","79","4","6","4.9"
"Jyväskylä lentoasema","2024","5","3","03:00","-","0","-","-","-","-","84","3.4","4.6","4.1"
"Jyväskylä lentoasema","2024","5","3","04:00","-","0","-","-","-","-","83","4.6","6.2","5.3"
"Jyväskylä lentoasema","2024","5","3","05:00","-","0","-","-","-","-","70","6.2","8.6","7.5"
"Jyväskylä lentoasema","2024","5","3","06:00","-","0","-","-","-","-","58","8.6","11.4","10"
"Jyväskylä lentoasema","2024","5","3","07:00","-","0","-","-","-","-","48","11.1","13.8","12.7"
"Jyväskylä lentoasema","2024","5","3","08:00","-","0","-","-","-","-","44","13.3","15.2","14.2"
"Jyväskylä lentoasema","2024","5","3","09:00","-","0","-","-","-","-","41","14.8","15.7","15.3"
"Jyväskylä lentoasema","2024","5","3","10:00","-","0","-","-","-","-","40","15","17.2","15.8"
"Jyväskylä lentoasema","2024","5","3","11:00","-","0","-","-","-","-","38","15.6","16.9","16.2"
"Jyväskylä lentoasema","2024","5","3","12:00","-","0","-","-","-","-","38","15.5","16.9","16"
"Jyväskylä lentoasema","2024","5","3","13:00","-","0","-","-","-","-","37","15.6","16.6","16.1"
"Jyväskylä lentoasema","2024","5","3","14:00","-","0","-","-","-","-","37","15.8","16.4","16.1"
"Jyväskylä lentoasema","2024","5","3","15:00","-","0","-","-","-","-","38","15.5","16.5","15.9"
"Jyväskylä lentoasema","2024","5","3","16:00","-","0","-","-","-","-","39","15","16","15.5"
"Jyväskylä lentoasema","2024","5","3","17:00","-","0","-","-","-","-","42","14.2","15","14.7"
"Jyväskylä lentoasema","2024","5","3","18:00","-","0","-","-","-","-","49","11.8","14.2","13.3"
"Jyväskylä lentoasema","2024","5","3","19:00","-","0","-","-","-","-","59","10.4","11.7","11"
"Jyväskylä lentoasema","2024","5","3","20:00","-","0","-","-","-","-","65","8.9","10.4","9.6"
"Jyväskylä lentoasema","2024","5","3","21:00","-","0","-","-","-","-","70","8.4","9.2","8.8"
"Jyväskylä lentoasema","2024","5","3","22:00","-","0","-","-","-","-","75","7.9","8.5","8.2"
"Jyväskylä lentoasema","2024","5","3","23:00","-","0","-","-","-","-","79","6.6","8.5","7.4"
"Jyväskylä lentoasema","2024","5","4","00:00","-","0","-","-","-","-","70","6","10","8.4"
"Jyväskylä lentoasema","2024","5","4","01:00","-","0","-","-","-","-","77","5.2","7.9","6.7"
"Jyväskylä lentoasema","2024","5","4","02:00","-","0","-","-","-","-","84","4.2","6.7","5.2"
"Jyväskylä lentoasema","2024","5","4","03:00","-","0","-","-","-","-","72","5.8","8.4","7.1"
"Jyväskylä lentoasema","2024","5","4","04:00","-","0","-","-","-","-","61","8.4","8.8","8.6"
"Jyväskylä lentoasema","2024","5","4","05:00","-","0","-","-","-","-","57","8.6","11.6","9.9"
"Jyväskylä lentoasema","2024","5","4","06:00","-","0","-","-","-","-","55","11.2","12.1","11.7"
"Jyväskylä lentoasema","2024","5","4","07:00","-","0","-","-","-","-","57","11.3","13.8","12.2"
"Jyväskylä lentoasema","2024","5","4","08:00","-","0","-","-","-","-","48","13.5","15.9","14.9"
"Jyväskylä lentoasema","2024","5","4","09:00","-","0","-","-","-","-","44","15.6","17","16.4"
"Jyväskylä lentoasema","2024","5","4","10:00","-","0","-","-","-","-","44","14.9","17.1","16.1"
"Jyväskylä lentoasema","2024","5","4","11:00","-","0","-","-","-","-","44","14.1","16.8","15.7"
"Jyväskylä lentoasema","2024","5","4","12:00","-","0","-","-","-","-","39","14.5","17.1","15.9"
"Jyväskylä lentoasema","2024","5","4","13:00","-","0","-","-","-","-","37","14.4","16.1","15.4"
"Jyväskylä lentoasema","2024","5","4","14:00","-","0","-","-","-","-","32","14.9","16.5","15.7"
"Jyväskylä lentoasema","2024","5","4","15:00","-","0","-","-","-","-","31","14.3","15.7","15.1"
"Jyväskylä lentoasema","2024","5","4","16:00","-","0","-","-","-","-","31","14","15.1","14.5"
"Jyväskylä lentoasema","2024","5","4","17:00","-","0","-","-","-","-","35","12.8","14.1","13.5"
"Jyväskylä lentoasema","2024","5","4","18:00","-","0","-","-","-","-","47","10.5","12.8","11.7"
"Jyväskylä lentoasema","2024","5","4","19:00","-","0","-","-","-","-","53","8.2","10.5","9.3"
"Jyväskylä lentoasema","2024","5","4","20:00","-","0","-","-","-","-","59","5.8","8.3","7"
"Jyväskylä lentoasema","2024","5","4","21:00","-","0","-","-","-","-","63","4.1","6.1","5.3"
"Jyväskylä lentoasema","2024","5","4","22:00","-","0","-","-","-","-","66","3.8","4.8","4.2"
"Jyväskylä lentoasema","2024","5","4","23:00","-","0","-","-","-","-","70","2.9","3.9","3.4"
"Jyväskylä lentoasema","2024","5","5","00:00","-","0","-","-","-","-","74","-0.5","3.2","2.3"
"Jyväskylä lentoasema","2024","5","5","01:00","-","0","-","-","-","-","80","-1.8","2.3","0.9"
"Jyväskylä lentoasema","2024","5","5","02:00","-","0","-","-","-","-","77","0.5","1.8","1.4"
"Jyväskylä lentoasema","2024","5","5","03:00","-","0","-","-","-","-","78","0.9","1.9","1.4"
"Jyväskylä lentoasema","2024","5","5","04:00","-","0","-","-","-","-","78","1.8","3","2.3"
"Jyväskylä lentoasema","2024","5","5","05:00","-","0","-","-","-","-","77","2.9","3.9","3.4"
"Jyväskylä lentoasema","2024","5","5","06:00","-","0","-","-","-","-","77","3.4","4.7","4"
"Jyväskylä lentoasema","2024","5","5","07:00","-","0","-","-","-","-","74","4","5","4.4"
"Jyväskylä lentoasema","2024","5","5","08:00","-","0","-","-","-","-","63","4.9","6.5","5.3"
"Jyväskylä lentoasema","2024","5","5","09:00","-","0","-","-","-","-","57","5.2","6.9","5.7"
"Jyväskylä lentoasema","2024","5","5","10:00","-","0","-","-","-","-","53","5.3","6.7","6"
"Jyväskylä lentoasema","2024","5","5","11:00","-","0","-","-","-","-","50","5.4","7.2","6.1"
"Jyväskylä lentoasema","2024","5","5","12:00","-","0","-","-","-","-","49","5.8","7.3","6.6"
"Jyväskylä lentoasema","2024","5","5","13:00","-","0","-","-","-","-","47","6.1","7.8","6.8"
"Jyväskylä lentoasema","2024","5","5","14:00","-","0","-","-","-","-","46","5.6","7.9","6.5"
"Jyväskylä lentoasema","2024","5","5","15:00","-","0","-","-","-","-","45","5.8","7.4","6.3"
"Jyväskylä lentoasema","2024","5","5","16:00","-","0","-","-","-","-","44","5.6","6.5","6"
"Jyväskylä lentoasema","2024","5","5","17:00","-","0","-","-","-","-","44","5.4","6.3","5.8"
"Jyväskylä lentoasema","2024","5","5","18:00","-","0","-","-","-","-","46","4.1","5.4","4.8"
"Jyväskylä lentoasema","2024","5","5","19:00","-","0","-","-","-","-","53","2.4","4","3.2"
"Jyväskylä lentoasema","2024","5","5","20:00","-","0","-","-","-","-","60","0.3","2.4","1.5"
"Jyväskylä lentoasema","2024","5","5","21:00","-","0","-","-","-","-","68","-0.7","0.6","-0.3"
"Jyväskylä lentoasema","2024","5","5","22:00","-","0","-","-","-","-","70","-1.7","-0.5","-0.9"
"Jyväskylä lentoasema","2024","5","5","23:00","-","0","-","-","-","-","73","-1.8","-0.7","-1.2"
"Jyväskylä lentoasema","2024","5","6","00:00","-","0","-","-","-","-","73","-2","-0.8","-1.5"
"Jyväskylä lentoasema","2024","5","6","01:00","-","0","-","-","-","-","77","-2.6","-2","-2.3"
"Jyväskylä lentoasema","2024","5","6","02:00","-","0","-","-","-","-","79","-3.6","-2.5","-2.9"
"Jyväskylä lentoasema","2024","5","6","03:00","-","0","-","-","-","-","82","-3.5","-2.9","-3.2"
"Jyväskylä lentoasema","2024","5","6","04:00","-","0","-","-","-","-","81","-3.3","-1.4","-2.1"
