"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Lämpötilan keskiarvo [°C]","Ylin lämpötila [°C]","Alin lämpötila [°C]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Kovin puuska [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]"
"Jyväskylä lentoasema","2024","5","15","11:00","24.1","24.6","23.4","-","37","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","12:00","24.6","25.3","23.8","-","35","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","13:00","24.5","25.4","23.6","-","34","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","14:00","24.9","25.5","24.2","-","32","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","15:00","24.6","25.1","23.7","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","16:00","23.9","24.5","23.5","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","17:00","23.7","24.2","23.3","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","18:00","22.4","23.3","21.6","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","19:00","20.6","21.6","19.6","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","20:00","18.3","19.5","16.8","-","35","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","21:00","15.4","16.8","14.6","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","22:00","15","15.6","14.5","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","15","23:00","14.2","14.6","13.3","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","00:00","12.4","13.5","11.7","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","01:00","10.2","13.1","8.1","-","69","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","02:00","10.5","12.6","7.9","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","03:00","12.8","12.9","12.5","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","04:00","13.4","14","12.8","-","62","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","05:00","14.6","15.2","14","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","06:00","16","16.8","15.3","-","54","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","07:00","17.5","18.6","16.7","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","08:00","19.2","20.2","18.1","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","09:00","21.1","22.5","20.1","-","41","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","10:00","22.5","23.1","21.6","-","32","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","11:00","23.2","24","22.7","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","12:00","23.6","24.3","22.9","-","32","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","13:00","24.2","24.9","23.4","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","14:00","24.1","24.8","23.6","-","32","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","15:00","22.9","23.6","22.1","-","37","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","16:00","22","22.6","21.5","-","40","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","17:00","20.3","21.8","19.6","-","43","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","18:00","19","19.6","18","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","19:00","17.9","18.3","17.1","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","20:00","15.5","17.1","14.3","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","21:00","12.3","14.3","10.7","-","74","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","22:00","10.4","11.4","9.4","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","16","23:00","8.8","9.9","7","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","00:00","7.7","8.5","6.8","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","01:00","6.8","7.4","5.9","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","02:00","6.6","7.1","5.9","-","94","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","03:00","7.7","8.6","6.9","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","04:00","10.3","11.7","8.6","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","05:00","13","14.6","11.7","-","65","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","06:00","-","-","-","-","-","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","07:00","17.7","18.5","16.7","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","08:00","19.1","19.9","18.2","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","09:00","20.5","21.5","19.6","-","37","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","10:00","21.2","21.7","20.6","-","34","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","11:00","22.5","23.4","21.6","-","32","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","12:00","22.8","23.6","22.3","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","13:00","23.7","24.4","23","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","14:00","23.9","24.5","23.1","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","15:00","24","24.6","23.4","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","16:00","23.6","23.9","23.4","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","17:00","23.4","23.8","23.2","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","18:00","22.3","23.2","20.9","-","34","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","19:00","19.5","20.9","18.1","-","41","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","20:00","16.6","18.1","15.2","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","21:00","14.1","15","13.2","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","22:00","13.2","15","11.2","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","17","23:00","11.1","12.4","9.8","-","73","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","00:00","9.4","10.1","9","-","83","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","01:00","8.5","9.1","7.7","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","02:00","7.7","8","7.4","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","03:00","8.8","9.9","7.7","-","85","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","04:00","11.5","13.7","9.9","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","05:00","15","15.8","13.8","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","06:00","17.1","18.3","15.7","-","52","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","07:00","18.9","19.6","18.1","-","45","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","08:00","20.4","21.4","19.5","-","38","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","09:00","21.6","22.3","20.9","-","36","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","10:00","22.3","23.1","21.8","-","37","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","11:00","23","23.7","22.5","-","35","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","12:00","23.8","24.5","23.1","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","13:00","23.9","24.4","23.3","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","14:00","24.1","24.6","23.6","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","15:00","24","24.4","23.5","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","16:00","23.5","24","23","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","17:00","22.8","23.1","22.5","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","18:00","21.4","22.4","20.3","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","19:00","19.5","20.5","18.6","-","34","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","20:00","17.5","18.6","16.2","-","36","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","21:00","15.1","16.5","14.4","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","22:00","13.9","15.5","12.4","-","48","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","18","23:00","11.5","12.4","9.7","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","00:00","9","9.9","8.1","-","71","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","01:00","7.8","8.6","7.3","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","02:00","7.3","7.9","6.9","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","03:00","8.1","9.5","7.6","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","04:00","11.4","13.1","9.6","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","05:00","15.3","16.8","13.1","-","56","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","06:00","18","19.3","17","-","48","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","07:00","19.8","20.8","18.9","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","08:00","21.3","21.9","20.6","-","42","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","09:00","22.1","22.6","21.7","-","39","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","10:00","22.8","23.7","21.8","-","36","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","11:00","23.3","23.9","22.6","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","12:00","23.6","24.3","23.1","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","13:00","23.8","24.3","23","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","14:00","24.1","24.5","23.5","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","15:00","23.9","24.5","23.4","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","16:00","23.4","24.2","22.7","-","28","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","17:00","22.7","23.3","22.1","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","18:00","20.8","22.2","17.8","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","19:00","16.3","17.7","15.2","-","52","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","20:00","14.4","15.2","13.8","-","55","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","21:00","13.4","13.8","13.1","-","55","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","22:00","12.6","13.1","12","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","19","23:00","11.5","12.2","10.7","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","00:00","9.6","10.7","8.8","-","39","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","01:00","8.1","8.7","5.7","-","41","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","02:00","5.7","6.7","4.6","-","50","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","03:00","5.9","6.6","5.3","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","04:00","7.2","7.8","6.6","-","50","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","05:00","8.2","8.8","7.8","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","06:00","9.1","10","8.3","-","45","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","07:00","10","10.7","9.5","-","42","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","08:00","11.3","12.4","10.5","-","38","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","09:00","12.1","12.9","11.3","-","35","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","10:00","13.1","13.7","12.2","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","11:00","13.8","14.7","13.2","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","12:00","14","15.2","13.3","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","13:00","14.2","14.7","13.7","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","14:00","14.4","14.9","14","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","15:00","14.3","14.8","13.9","-","28","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","16:00","14","14.4","13.6","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","17:00","13.5","14","13","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","18:00","12.4","13.1","11.7","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","19:00","10.1","11.6","8.3","-","40","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","20:00","7.5","8.7","6.5","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","21:00","6.4","6.9","5.8","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","22:00","5.9","6.7","5","-","50","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","20","23:00","2","5.3","-0.2","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","00:00","0.9","1.5","0.2","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","01:00","-0.2","1","-1.2","-","81","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","02:00","-1.2","0","-2.3","-","84","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","03:00","0.8","1.8","-0.1","-","84","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","04:00","3.9","6.9","1.9","-","73","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","05:00","8.6","9.9","7.1","-","46","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","06:00","10.1","11.1","9.5","-","36","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","07:00","11.3","12.1","10.6","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","08:00","12.5","13.4","11.5","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","09:00","13.5","14.5","12.3","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","10:00","14.6","15.5","14","-","28","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","11:00","15.8","17.1","14.5","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","12:00","16.7","17.8","15.8","-","26","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","13:00","17.5","19.2","16.4","-","26","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","14:00","18.1","19","17.4","-","25","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","15:00","17.9","18.6","17.1","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","16:00","17.9","18.9","17.5","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","17:00","17","17.4","16.7","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","18:00","16.1","16.6","15.6","-","34","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","19:00","14.7","15.5","14.2","-","40","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","20:00","13.6","14.2","12.9","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","21:00","12.9","13.1","12.5","-","43","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","22:00","12.1","12.7","11.8","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","21","23:00","11.6","12.2","11.2","-","52","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","00:00","11.2","11.6","10.7","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","01:00","10.1","10.7","9.8","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","02:00","9.6","10.1","8.3","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","03:00","7.3","8.3","6.5","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","04:00","9.5","10.5","8.3","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","05:00","10.8","11.9","9.8","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","06:00","13.5","14.3","12.1","-","46","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","07:00","15.3","16.1","14.1","-","36","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","08:00","16.8","18","16","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","09:00","18.3","19.1","17.9","-","24","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","10:00","19.5","20.4","18.7","-","26","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","11:00","20.5","21.2","19.9","-","26","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","12:00","20.8","21.6","20.2","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","13:00","22.2","23.3","21.3","-","27","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","14:00","22.2","22.9","21.4","-","28","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","15:00","22.7","23.3","22.2","-","28","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","16:00","22.2","22.5","21.9","-","28","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","17:00","21.8","22.2","21.5","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","18:00","21.4","22.1","20.3","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","19:00","19.1","20.4","17.2","-","38","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","20:00","15.8","17.2","14.7","-","48","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","21:00","13.2","14.6","12.2","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","22:00","11.4","12.1","10.4","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","22","23:00","9.8","10.4","9.3","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","00:00","8.9","9.7","8.6","-","79","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","01:00","8","9.1","7","-","83","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","02:00","7.8","8.1","7.5","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","03:00","8.9","9.8","8","-","83","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","04:00","11.7","14.2","9.9","-","74","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","05:00","16.3","18.2","14.2","-","54","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","06:00","19.3","20.5","18.1","-","41","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","07:00","20.6","21.1","20.1","-","36","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","08:00","21.6","22.5","20.9","-","35","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","09:00","22.9","23.6","22.2","-","33","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","10:00","23.5","24.1","22.8","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","11:00","24.2","24.6","23.6","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","12:00","24.6","25.1","24.2","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","13:00","24.6","25.1","24.3","-","28","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","14:00","24.6","25.1","24.1","-","29","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","15:00","24.4","24.8","24.1","-","30","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","16:00","24.2","24.7","23.9","-","31","-","-","-","0","-"
"Jyväskylä lentoasema","2024","5","23","17:00","23.6","24","23.2","-","31","-","-","-","0","-"
